10.153391,1.551483,5.08948,-6.64708
-1.251675,-2.717973,1.432115,-10.566239
-10.006936,-9.836859,20.354231,-15.107344
17.222094,3.895068,10.685013,-0.400062
7.295421,-3.052268,8.059846,-6.192245
-5.559401,-3.589351,0.205101,17.16891
-3.76585,-1.543359,-2.94049,-7.888223
9.296387,-11.085997,-3.774879,10.826807
-0.112133,2.25979,3.598259,-10.399663
3.546871,-5.951369,6.624922,-14.347455
-4.672999,-8.148289,7.010362,-6.37525
2.265041,8.983271,3.687014,-0.649671
-5.765588,16.247479,1.631767,-5.911871
-3.285053,-4.623128,-3.332813,-2.466802
1.373414,-7.333294,-17.385334,16.881727
14.084169,2.374799,0.906707,0.028257
10.598264,-10.852565,5.645075,8.578871
-0.080335,-8.486431,-8.670582,15.373339
4.711117,-10.625325,15.805725,-6.579177
6.062126,19.180959,3.083866,5.055967
14.925997,-2.988688,4.14661,0.725017
5.003411,-9.06877,-2.107424,1.641247
1.346192,-8.767932,-6.268651,1.715395
1.004536,4.200831,3.8728,2.404783
19.848474,10.228704,10.36357,-0.646838
-1.809654,-7.303001,6.383214,9.263707
-5.154459,-7.755945,-9.836131,-21.155061
3.991363,-6.231667,3.99571,0.69484
13.311897,-2.942663,7.589783,2.231318
-2.64685,-6.371025,-12.279512,-10.149297
6.327123,-2.126395,0.560997,-1.310142
9.053939,-12.176981,1.378483,-4.143013
8.70689,2.822149,4.675599,-4.906504
3.239508,-7.013032,-0.06374,-0.984451
5.050969,-1.807734,-1.522313,-1.082957
9.839066,-4.207365,0.889622,0.204736
-1.064023,-0.162093,2.562143,-4.377342
11.16216,-3.777677,-16.575349,-0.854577
5.646007,4.552721,-8.566468,-6.305729
5.284035,2.607295,11.25799,-7.248844
7.430238,-14.561868,9.348166,2.529585
-4.270805,-5.686347,6.495687,8.255415
-0.057853,-0.070691,-10.837317,0.163929
11.252524,18.896012,6.988277,-0.380516
-3.271852,-1.394191,5.994851,-4.626055
3.811249,-8.990076,-11.551643,-17.16948
11.703753,-10.356145,19.366972,-4.685237
-2.322895,17.53394,2.31722,-0.012064
-16.55967,4.28571,5.878321,-5.106087
0.477005,-5.258505,-2.358806,-6.931342
-8.733798,-1.609715,-9.516238,18.690926
14.143446,-2.364101,0.577991,6.631
15.512396,-5.802824,14.968794,1.917297
-2.37492,-2.534708,4.269125,-13.066226
2.95855,-12.129468,-5.981537,-3.786452
-1.780891,-19.209382,5.2755,1.227168
-12.930584,-6.256637,5.344059,0.533895
5.765199,-7.012109,-4.371934,-10.801462
2.393083,-11.454369,2.884425,-4.490299
5.517511,7.279016,4.8874,7.036007
-14.195481,0.149358,12.550309,-2.479066
2.458445,-5.934743,3.244605,1.31983
-2.933791,-7.336567,6.86895,-11.42241
-6.812303,-9.96253,-5.622646,2.179337
21.208407,9.885162,1.903328,-3.711615
-10.275322,2.993949,-13.918499,2.499366
0.30576,3.947578,12.389193,-7.563941
10.177484,-10.891777,-0.473838,-6.762247
-10.106227,-0.271106,6.881886,4.768451
-4.302271,-0.312651,4.405655,8.503097
1.118715,-4.948367,-3.968592,17.113788
9.42856,8.738737,5.806636,-3.741264
-6.399696,11.727766,3.121927,6.283008
-0.911451,-8.521242,7.991075,-6.587138
0.764357,-3.674429,-3.351724,-3.612139
5.884434,1.326088,1.068911,10.55109
0.623384,-8.01114,9.688818,3.602718
8.230824,-14.745205,15.372072,-3.660299
-1.979283,-3.237866,-15.642705,-3.800187
15.467545,2.558526,8.532567,-7.258766
0.462253,-12.54161,9.491693,9.303008
3.456867,-10.771755,-12.352866,10.185223
14.911544,3.632923,6.737958,-5.423281
16.979486,-11.916014,11.280522,-4.614522
7.984478,-10.591386,-9.532444,-8.526946
-1.624747,-0.699948,-10.018001,-6.541653
3.314278,-7.728373,-0.242355,24.707824
4.189939,3.764674,-1.089108,9.670883
5.747181,1.947527,0.747262,3.84946
-6.817043,-16.53518,7.593325,-3.540679
-3.698299,-5.895506,27.856824,-7.01964
-0.43365,12.133602,7.361039,-0.620839
21.253043,-13.265796,5.556243,-5.493118
5.651677,1.992479,12.134599,-15.003808
-4.24409,7.400816,19.17482,-9.828957
7.257536,10.085537,-2.124947,-3.06688
10.559722,-12.20864,3.497733,0.658753
-2.248192,-10.596985,1.426004,7.302357
-8.57036,-4.172521,-11.069127,-18.423686
10.182475,4.16513,9.312411,-2.645807
5.305816,0.38348,6.430568,4.165179
7.774549,-6.541892,-9.001117,15.147838
1.053114,3.007098,10.012601,-17.49238
-6.249496,-5.980977,8.885572,-5.292742
-4.309893,9.93495,10.735492,-5.464849
-0.040094,-16.894241,-4.715599,15.45359
-4.13239,2.450786,3.813771,-4.126473
-7.676982,-2.060601,3.495525,0.627186
-1.276719,-6.414496,9.564455,-1.383083
-0.887748,-10.012377,10.844153,-17.009963
-1.509877,-5.466028,-6.357924,-0.095607
17.32183,16.229314,-3.297043,-1.111967
-6.274756,-2.241353,-1.02038,-3.092489
-7.952781,-5.526812,-5.434868,-5.508226
0.693849,-7.85824,-2.01055,5.736836
-10.229903,0.102753,9.055966,-0.459372
-7.083784,16.395941,4.670922,-1.800037
3.171542,5.985426,10.182222,-3.421826
-1.442258,-1.520049,9.508334,-14.11805
-1.275554,-10.783339,11.693856,-1.031807
10.522546,-17.148128,-0.40567,0.750503
-6.530434,-1.013246,0.69496,-4.027687
-8.62775,-7.422102,-12.927842,-6.158003
20.116624,20.080028,7.911835,5.152966
-5.725116,4.92444,2.819404,-1.052434
-4.703063,-4.32977,-7.825219,1.50045
3.415865,-4.656743,0.083447,11.227719
0.668007,-7.600158,11.27481,-5.936744
7.008344,-12.173497,6.221927,-7.067181
-5.381865,2.375056,-2.959925,-2.534387
-1.500163,-3.167499,4.145843,-6.751648
-4.434332,6.859173,15.621471,0.324353
11.071592,-0.233719,-0.143991,1.041596
2.870853,0.419061,-0.39452,0.522931
6.423615,1.495828,7.962182,-13.429967
4.375641,-6.773933,4.748158,3.785462
14.04677,7.230408,1.059865,-12.174529
6.112063,-6.313658,-13.080603,12.643051
7.48485,-5.31416,7.772363,-18.73351
-5.658477,8.546805,5.472188,2.946888
-6.793521,7.15108,7.681002,-3.339843
-4.91053,-6.622696,3.114196,-25.396649
-3.034424,-8.212438,-9.207294,-3.250971
-6.188906,8.742509,7.823497,-2.777731
6.36333,-11.664977,10.078026,-1.324366
-1.973993,-8.392589,14.200793,0.654451
-3.710538,-7.655009,4.514941,-3.447045
4.826645,-1.312362,-0.752738,5.569005
24.404318,-3.656798,3.830884,-8.425646
-3.477107,-0.47279,3.778563,6.112413
0.546477,-4.279323,-5.219956,2.31152
-3.909683,6.589225,13.32409,2.301496
11.010078,-17.933996,19.212677,-10.056725
-2.386477,0.684403,1.934899,-3.014649
1.309993,-6.698158,15.21601,-15.568091
-5.004266,2.756331,3.804064,-7.8769
-7.968188,-1.324851,10.95952,-1.989659
2.53504,-5.715036,11.935146,-20.544432
4.203699,-14.797231,-11.020608,-19.05563
-10.807605,7.698175,1.836184,2.958708
-1.374705,-15.933468,2.397339,-7.514086
0.580962,12.191965,5.352122,-8.174372
10.745548,-4.746544,-2.593445,-10.779939
15.107359,7.261393,10.112834,-4.309771
11.421965,-7.474602,2.031631,0.26561
3.141275,-5.320889,12.968363,-11.897589
-3.234853,-5.893816,10.635419,-4.232471
4.946873,2.434872,7.110417,6.511288
3.426308,-3.046677,7.195866,-0.78135
-0.372671,-7.024509,5.449147,-4.383113
-1.740575,-8.614516,3.312548,2.754319
10.471709,4.50962,-3.924125,7.096302
6.999539,-1.242233,5.660988,-2.453286
0.456706,-2.693499,-2.846337,-12.697289
-0.701565,-1.378981,-0.913582,-13.309632
14.189992,6.406396,3.15313,0.270763
8.463824,-6.325595,2.574006,-6.099335
-1.11798,0.345347,-1.328842,3.208758
-1.177605,-4.237064,-0.850164,-17.410627
-6.181117,-2.541025,-5.042038,0.575702
17.657842,0.881974,0.640489,6.644573
8.571105,-5.169128,25.745459,-6.335102
-0.445708,-12.995672,3.015057,-12.443934
1.720998,-4.958725,-1.108402,-4.991303
2.052576,-11.632459,12.556972,1.81482
0.578464,-4.976446,14.627625,-9.278875
1.01029,-11.554027,7.808065,-8.484547
12.036106,-13.593734,5.287867,-6.542842
3.402958,-5.745829,14.804225,4.393352
2.762956,-1.847959,23.636858,-7.830636
0.530329,-7.51087,-1.504562,-11.656156
16.212671,6.197365,11.731726,-3.32982
0.078913,-4.765331,5.286934,-1.315296
-0.826587,-0.256112,7.485426,-2.881253
-11.095189,-0.008284,-1.389905,-3.356074
-8.374172,9.566865,13.507658,5.846052
9.198373,20.674819,8.603263,-8.818006
1.276595,2.09607,0.847357,1.762129
-14.061029,-13.321626,-3.170905,-3.8571
3.956892,8.965605,-1.769425,1.907969
2.520827,4.118726,-3.376364,-1.04712
4.899444,-5.639199,-5.422154,-14.233048
-6.440513,-6.687688,-12.817234,-28.593781
7.103997,2.744271,8.466979,1.126257
17.843978,-6.09475,4.448194,-2.671365
-5.488508,-13.02175,1.825325,-2.279125
6.597452,-10.284253,8.346217,-10.675109
23.833697,-3.258862,11.760202,2.282707
-7.302683,-9.14048,9.675894,-2.469805
3.437808,-1.084981,10.293541,-5.445445
-3.312081,-7.932677,-6.672672,-11.115211
-1.694034,3.122706,8.170594,3.180636
-9.044484,-2.659598,2.083269,-0.205089
2.318919,-13.898645,-7.986726,-0.856704
-0.493349,-0.662611,8.309383,-17.386178
-1.209125,-15.692063,2.768756,-0.720682
-10.370402,3.183624,9.26925,-4.389983
4.671224,-3.132547,-0.969512,0.278036
-4.348371,-5.824193,-4.303778,-3.204984
2.389457,-1.130376,2.704802,4.848966
-12.967537,12.178605,4.447624,2.98648
-9.029714,-4.924055,6.079156,-10.791324
3.57246,-4.277937,8.047001,-4.6234
-0.928899,-5.482408,10.388372,0.458323
26.756769,4.086198,4.082403,-2.278991
0.150541,-15.969609,0.255159,-7.537942
5.260108,-10.968606,0.858973,12.835758
6.256892,-12.931014,-0.296812,-0.833089
-9.80416,11.597612,2.794043,2.458756
-2.377735,-5.102865,-9.020724,-19.132545
5.451071,-6.105858,-0.587388,3.979978
6.666644,10.188007,1.265606,-7.12768
13.857804,13.993875,1.039008,5.922733
-1.034707,-3.125209,7.199222,14.749856
-3.475421,3.342623,-9.088387,-14.115879
27.573858,-0.083668,5.069776,9.737973
18.088823,-3.891473,3.87839,4.798844
3.981492,-9.78308,3.328025,-5.010276
-2.323065,-7.000626,-14.158797,3.307639
-0.824594,-1.256098,14.251096,5.959805
-3.145734,2.589636,-0.064275,-3.998116
-3.375616,-5.973,6.594328,-5.980528
0.218633,-2.236003,9.268192,-8.960323
5.193693,-16.971465,-1.271144,-6.719652
7.571123,-7.941518,6.040009,1.802458
2.972872,-8.451636,-18.898755,-3.685289
-5.445273,-2.273673,-1.744767,-0.873092
7.857431,-0.121515,1.18229,-5.53624
11.801849,-10.770792,6.256862,8.106803
6.413008,-2.413795,0.921289,12.861193
2.57743,-12.335891,-18.138412,-9.089409
-2.021377,8.261056,4.320857,9.454731
21.555498,9.487277,7.856716,-5.85291
-1.382053,-5.930881,-13.494089,2.166921
2.981327,8.622498,7.771142,-5.96248
16.219466,13.684316,2.273709,-3.915168
6.571102,-1.225241,3.322622,1.910849
1.317235,-4.267868,-0.253775,4.997994
0.524934,-7.420825,-6.397106,-2.471979
23.838691,-5.458234,3.498118,3.933189
22.553625,18.607509,15.042456,-1.018226
-3.750567,-3.55672,-0.468998,-18.414737
2.871613,-1.430846,5.350343,-10.978173
-5.062949,12.299999,4.525195,5.703554
-8.28141,9.895003,6.219885,4.667158
0.596293,1.038623,-8.105405,4.389195
-0.238214,9.139712,3.388363,0.682292
-12.718166,-0.552333,5.164111,6.120574
-2.615817,-5.740418,-0.407537,6.657188
-8.203517,-14.407684,-6.38744,-25.341671
1.664269,-8.127203,9.870371,-1.026904
20.635638,9.533565,-1.990221,2.732795
16.483228,-3.572038,9.523254,-1.038989
6.937849,0.989666,4.20002,9.341195
4.824946,0.193466,-12.627135,-11.316938
10.177742,-7.985087,4.596636,3.128373
17.132801,3.875786,0.197324,0.34197
-0.490959,-9.320905,-17.73016,-0.815317
0.271513,-10.378876,-0.228544,-16.366351
8.354297,-4.732001,0.571974,8.005927
8.488576,-5.694074,12.790278,-0.663295
-1.144485,-6.100475,-7.419627,11.610247
-3.502038,-6.39213,-3.679267,-1.899103
1.661767,-13.085429,7.593651,-3.75875
3.248582,7.208532,-1.951866,2.525897
-13.818893,-7.195747,-3.861015,-7.11498
-7.222262,-1.693097,10.358879,5.794575
-10.898271,-1.406685,10.47139,3.005571
5.286915,-14.457166,1.237866,11.019412
-0.332842,1.99468,6.801516,2.042542
-3.165241,-5.197328,2.185593,6.288539
12.8725,15.514779,16.572237,-1.490601
-5.06028,7.260159,-1.511826,0.69293
-0.966572,-3.287685,6.036376,17.73431
-2.82237,-2.648489,14.208264,-1.040679
6.274806,-4.321219,4.677312,10.227065
9.056261,10.175724,9.799013,-2.488909
2.822662,0.680698,-2.288784,19.238668
-3.947488,-6.795478,10.026648,-11.661437
-2.323667,-2.391763,5.664575,2.365246
3.822107,2.951914,8.074018,-3.02282
0.071516,-9.704946,-18.415172,7.402796
-8.718474,-0.3489,12.145933,-1.44202
-10.700793,-7.645188,5.801348,-7.713254
9.621978,-5.750218,6.098083,4.162151
-0.656007,-17.965787,-2.22384,-17.016386
7.394516,-6.974213,9.121119,-1.838783
-6.58256,-1.008717,-2.947801,2.069217
10.90135,-1.957024,-2.223252,1.544852
-3.700395,-2.990786,2.894392,-9.357242
-1.262358,-2.362635,4.51176,-3.197422
6.776349,4.409149,3.266282,-2.548239
-19.599994,-2.684657,7.360828,1.320423
-4.305601,1.99707,-6.025171,-7.795936
-7.047988,-1.660844,3.298801,-14.165246
7.513804,-2.309127,5.903026,-8.104917
0.079503,-3.586787,-3.346008,-1.714327
10.908663,3.600522,9.183482,-15.560768
-0.582396,1.494109,-1.698845,-1.417586
5.109183,-12.579215,3.883865,-0.000581
13.623029,-13.729123,-0.128526,-0.90958
-6.912317,1.227841,-21.294354,-1.396591
-0.616388,-8.159045,0.630253,-20.981516
-4.727921,-2.678155,-0.172033,2.36001
5.998255,-19.697088,5.694781,1.159608
-1.442139,-2.717229,-6.914043,20.831607
4.798837,-6.479105,9.275363,-1.515759
-2.146817,-4.379053,10.326304,-0.930322
13.411886,9.977606,0.324,-3.570834
-4.665846,-8.279225,-11.482841,14.509658
-4.662354,0.977601,19.049173,-15.800045
1.521337,-3.061908,12.005872,1.854746
-0.4883,12.928672,5.712137,8.869169
0.483459,-0.413959,-0.530005,6.274794
5.80517,2.105024,11.686336,-14.730272
10.519384,-5.735882,6.52879,2.25594
-14.598062,22.978454,1.362901,-0.747449
0.736963,-6.226249,-0.893082,0.269065
8.773387,-7.37856,15.291868,4.668744
-5.149258,-2.908326,14.500691,-3.37545
2.150162,4.736718,-4.190436,-0.687098
-1.261656,-10.153562,0.235926,-12.237782
2.437859,-3.578466,-8.176243,-9.576968
2.001243,-0.1255,8.824378,-0.819219
-0.296088,0.151826,7.806973,-5.187592
-4.934081,0.554407,-20.978323,-8.068619
-2.334631,2.140249,7.86468,-11.006125
4.772832,-5.805213,4.146552,-2.806824
27.204673,3.486018,-0.17757,-7.076191
3.890778,-5.386288,-11.387741,-12.159978
11.033,-1.466185,18.590547,-2.148048
14.036773,-5.978098,4.389013,0.311133
-8.462217,0.905141,4.168544,-8.236181
-1.779575,-2.838777,7.169545,9.840911
3.119654,-8.323988,-22.776097,-5.664249
13.550466,-4.952736,1.92941,-8.316481
1.923388,1.627532,1.795173,-6.573054
-0.091651,-11.705385,-16.049392,-2.466078
-3.111966,-3.715173,-7.114832,4.39611
-9.566623,0.921356,4.935242,-3.540526
7.005597,0.410878,8.051996,-5.222237
-0.507855,-11.825901,28.041598,4.448295
4.258056,-2.404453,1.904353,5.660198
7.954905,-33.444062,6.974974,-0.713945
3.993446,18.296488,0.946705,-2.695193
12.195592,-15.125087,7.670167,-26.850352
-6.804497,-8.086547,-9.052158,-21.985754
26.922991,-9.476538,11.416336,1.518448
7.090879,-1.514356,3.338552,2.033745
3.527677,-8.161269,0.288908,8.336946
1.190656,-5.249639,12.156827,-6.972412
-0.903123,5.271166,6.784292,-1.014523
-4.080142,-2.440201,1.574684,-4.671804
-5.68893,-8.108026,0.704114,-17.564211
-7.542658,-11.233248,3.613617,7.461137
11.484279,-8.908141,-3.397119,-0.645206
10.740435,4.948007,2.989791,1.688751
-0.078205,-4.615884,9.329812,-6.915876
6.626641,0.058451,3.425108,-5.428177
12.716684,-9.16731,6.583024,1.696338
-6.336898,7.291591,6.788381,-3.039266
0.081396,-4.247706,6.707742,2.702595
2.889925,-4.550837,-11.168177,4.508822
0.514857,-2.581179,3.37723,-1.624014
6.128552,-8.432771,-0.104393,-13.707334
-7.16896,-14.764575,-2.931847,3.613665
-3.002041,-7.274626,0.925308,10.874989
10.248113,11.215692,9.743825,-5.200256
10.989746,8.35827,1.291512,-1.978222
-1.968167,1.633023,1.200099,3.120654
7.097205,-2.444327,3.335886,4.289551
-4.440199,-0.853096,3.406731,2.715218
12.978135,-13.67625,-2.078849,11.365217
-2.263678,-10.588938,0.815104,4.39791
6.952175,-8.636767,0.497232,-17.157938
17.319316,-17.366833,3.298823,-4.546404
4.81879,0.34722,-0.997027,5.414471
4.846935,-5.459188,9.313563,-8.49191
2.050876,7.520629,-8.687787,-22.904327
12.519649,-2.020086,19.62645,2.224458
11.606752,1.70855,3.862366,7.029771
3.974204,-4.911322,11.474486,-3.47882
1.944097,-5.137898,6.965272,-3.649505
0.135738,3.45588,7.072931,-3.447618
12.959186,-0.275163,-0.150977,7.024145
0.485288,-5.895456,15.538908,-3.092098
-11.011593,0.04256,2.198757,-13.197778
1.594917,-13.2961,6.319369,2.905693
8.295382,6.824733,-1.198902,0.806751
9.060981,-6.760127,9.12344,2.432394
-0.254506,-3.561078,5.553813,-24.063285
10.720204,-6.674145,0.98674,2.625695
8.27763,-4.478454,6.927333,-3.179036
4.161178,-3.586685,-0.60113,-10.540063
-5.685494,-6.995755,7.964589,-13.100974
-3.767135,13.770597,16.96419,1.070463
-6.417808,-0.97163,3.185047,-5.657468
6.028064,-5.22795,-6.064126,-2.650404
7.654021,-7.557705,16.200556,-10.107183
9.352487,-4.779436,1.502764,-6.242177
11.012651,5.483834,0.324574,3.500627
-6.076723,2.192477,-11.493884,-21.587641
-1.181671,-6.739134,4.868827,5.214041
4.153591,-0.486458,-4.029089,-0.789583
-3.336186,-19.952066,-2.701526,-4.202917
4.333717,-4.345167,26.638819,-13.132384
-0.051602,-3.821229,0.950927,-9.384974
3.279943,20.339317,8.460797,-5.258142
18.413101,-3.608492,-3.014617,-2.654664
-5.198169,0.475269,1.654554,12.740741
-1.553052,-18.427365,13.156565,-3.242925
-6.848806,-9.530845,0.255384,2.960041
4.949753,-15.629237,5.674467,-0.103265
3.575593,-4.743285,-0.099169,-8.846042
4.03588,-12.034282,-8.813211,2.024689
26.503981,-2.361029,-3.417286,1.201112
1.545476,0.527148,4.112471,13.318121
0.310812,-2.132981,8.251727,-13.498795
1.136175,-5.71909,-0.864005,-0.340391
-5.340831,4.961931,6.655287,-3.972893
-2.786852,-16.859426,8.287687,-1.030891
-0.874058,-9.195855,8.232953,-7.063545
0.77272,0.410654,-8.724193,-16.475495
-9.954869,-9.40553,10.964232,8.294998
18.454564,19.101688,10.671688,-3.499166
5.764972,-8.804142,-4.080387,0.643408
-1.379861,-7.860005,-4.922501,3.279672
-3.903149,19.16374,2.836556,9.527833
41.757587,-15.401996,2.02169,-7.942114
4.224364,-6.837053,2.606582,3.842645
9.526645,-4.543273,-3.945445,-0.910954
15.031563,-1.59471,2.016971,-4.849301
23.601219,-8.143995,-0.250409,-0.409621
-1.857098,-2.723953,-2.953014,-9.579708
-12.798018,-4.262587,0.662007,-4.150626
9.060932,5.063455,7.406508,-6.032236
-6.175242,-19.547475,4.39103,-5.827198
2.775214,-0.796631,0.319199,-8.569417
2.287849,-14.215833,1.469757,-24.908416
1.037452,-6.183106,10.070101,-4.147312
15.212357,-0.115072,-1.185967,2.672259
-0.688624,2.142037,-17.143368,8.382913
3.17938,-3.033247,-10.167926,-9.491106
21.812091,-3.283294,2.433737,6.499343
11.924328,-6.508572,5.888505,12.498584
12.745812,-6.522017,10.194789,27.629611
2.318466,-2.224182,-2.665826,-5.568661
-0.10027,4.356653,-0.100578,4.104431
11.466955,-12.195073,4.861225,-3.076152
9.591384,-10.178504,11.614911,-21.191477
-6.810859,-18.678018,0.835605,8.231938
7.430612,-9.03067,3.893593,5.355801
-2.437165,-4.925099,3.539408,-5.51858
-5.207049,-5.792115,-2.409506,-1.405656
3.186715,-8.220707,-4.967242,-3.785028
-0.23298,15.51675,3.310949,-2.244912
-3.468775,-18.365609,6.189192,6.756114
-4.958756,-5.865367,-17.538917,-19.850447
-8.883839,-4.247017,3.322018,-9.587928
-8.031538,9.269699,14.569812,-3.098996
4.41085,-0.847213,0.854344,-1.914891
-8.424774,-8.938688,2.301625,-8.596891
1.596555,-11.170483,-4.27726,-19.862512
17.117948,18.171654,6.288585,7.10214
4.73482,-5.946883,-0.927613,2.343768
-8.050563,-5.761631,-24.01057,-1.100165
14.787209,-15.230411,-2.807425,9.746144
-9.827367,4.178543,2.353415,8.152169
21.125309,-13.498319,4.39084,2.580581
1.234642,-11.119307,16.600785,-16.677155
-4.780817,-2.746965,-5.130807,-13.558273
15.018273,-2.533305,2.810313,1.13424
0.99725,7.370119,7.66718,-0.441456
2.513141,-6.467164,7.169785,-15.443518
0.442153,-8.122984,14.415063,9.387026
-5.596304,13.520971,1.555553,5.562547
0.458269,16.148626,3.605468,-4.641625
0.187588,-16.369476,-6.019524,-12.996578
2.078123,3.984556,1.80395,-20.169506
11.128073,17.655651,11.530877,-6.297618
15.621426,3.958599,3.058532,2.061939
-0.364074,-3.880826,4.593579,-21.894601
-6.239126,4.608491,-1.313086,-1.052323
0.365942,7.112657,9.422035,-1.676603
4.134822,9.481996,3.86175,-4.534553
-0.166324,9.261278,4.458929,8.618834
-2.994706,-10.407826,-1.612223,-6.950952
7.834664,4.545367,0.527457,3.589912
-6.929002,12.740586,6.339977,3.428957
4.435626,-5.602004,-0.090105,-6.851747
6.10648,-9.433179,24.898339,-2.228882
-1.911696,-15.363055,6.026449,-0.994704
2.407938,-2.032447,10.020874,-1.145354
2.61554,-5.913559,-8.459472,12.031745
3.314044,-1.361286,-2.712019,-4.698308
-10.547784,1.822141,2.42002,-0.190163
1.307708,-4.311496,0.834068,-0.553426
-1.944526,-9.523155,15.034396,-11.393207
-1.802975,-0.150366,1.439946,-7.723687
6.252149,-0.755336,8.853703,-1.622932
1.9273,11.025295,3.362935,1.593714
7.758957,-1.653213,5.205024,-11.640668
-4.636698,-12.724495,-14.701516,-4.160196
9.537143,19.107046,22.231919,-0.369268
3.41208,-5.471681,-0.607751,1.216471
1.322688,-11.728758,13.345297,-7.039299
-6.79978,3.691675,5.861324,-1.924531
-11.177671,-0.830922,8.534908,-14.243444
10.712972,-3.410954,14.162193,2.426355
0.685354,-5.764148,2.080409,-0.827438
0.523659,0.607126,-4.04774,-13.032257
-1.109011,-11.101329,3.669636,4.25239
10.163606,13.019724,5.354397,-3.64923
0.611278,-3.94733,7.223934,-2.22661
-5.480035,-6.574983,5.120315,-24.336832
19.418243,19.511776,8.176615,-4.141599
4.374689,-23.502661,7.268973,0.61609
1.302482,-9.779602,10.908702,8.605741
10.103138,-13.807089,-6.261471,-4.032295
-5.818391,0.650236,8.247249,-1.508007
-3.526174,-2.08158,2.523976,-3.460379
-3.867169,-3.397828,1.228866,3.193336
0.533935,-5.788427,27.769214,1.159179
4.062082,-0.658464,7.275596,0.843656
8.119352,-14.288691,15.338768,-2.981957
-2.152974,-0.214683,-17.116769,-18.118219
7.708931,-9.50065,1.271824,-27.457895
13.126704,-10.680301,8.685319,2.232806
-5.328949,8.988845,8.210665,2.211905
-2.946907,-3.987755,5.145413,-19.141032
-4.195836,1.628059,-1.30633,0.753073
4.52969,-3.569608,3.608428,7.1906
-5.756794,4.200873,12.179489,4.550566
-1.863887,-1.778596,8.294981,-7.062687
1.233855,-13.241169,-4.523614,-11.721485
-3.156546,5.174644,8.832152,0.454938
-1.702357,0.835479,-2.603174,-7.100176
-1.789175,-4.254073,2.476432,7.843456
-0.342669,-1.464291,-2.606832,-16.391071
5.6011,-0.858007,4.481226,-0.025728
6.942915,15.658232,9.861289,1.446748
-1.389039,0.169173,12.14263,-33.947982
-1.648046,-16.55942,-4.342405,-16.515344
9.790753,19.33645,8.771492,-1.673591
8.957742,-7.621233,1.014793,-3.705411
8.091068,-6.115984,5.73817,-3.514411
-4.684847,1.976482,0.561151,2.484753
4.900852,-18.184892,1.204139,0.494456
3.868539,1.69281,-0.463727,-1.52494
-4.660623,-5.970312,-4.353293,-18.68635
3.746377,-12.300239,-10.926337,3.191574
25.304874,15.751781,3.99501,-7.365472
7.8193,-2.509859,7.479134,6.832627
1.056431,-2.493053,13.38444,5.514574
5.616396,-5.373323,-2.55469,-19.382489
11.571997,4.173377,3.215307,-8.771343
3.124958,-12.787087,12.42501,3.458309
-6.060515,-10.542645,-7.168676,-5.888461
3.282201,0.467674,-4.124415,-4.483477
5.16478,16.205203,7.724891,8.422858
-13.86031,-6.953639,11.813418,-0.212854
